runtime_type,FPGA-Base,FPGA-Base,FPGA-Base,FPGA-Base,FPGA-Parallel,FPGA-Parallel,FPGA-Parallel,FPGA-Parallel
resource,BRAM,DSP,FF,LUT,BRAM,DSP,FF,LUT
model,,,,,,,,
GCN,0.12351190476190477,0.22324911347517729,0.15123711340206186,0.23107526386843397,0.43834325396825397,0.16192375886524824,0.03983531234658812,0.1222536205203731
GIN,0.14950396825396825,0.006937056737588652,0.041720897766323026,0.09803510063819343,0.7786210317460317,0.3009530141843971,0.032241347569955815,0.13559170962199313
PNA,0.21463293650793652,0.029011524822695034,0.09057836278841433,0.17898257241040746,0.6780753968253969,0.1541223404255319,0.056642657707412856,0.16212720913107512
SAGE,0.14682539682539683,0.0056737588652482265,0.05517404577810505,0.10074911021109474,0.7280257936507937,0.28781028368794326,0.03673869354442808,0.16788306946489934
